pts_per36,ast_per36,reb_per36,stl_per36,blk_per36,tov_per36,fg_pct,3p_pct,ft_pct,personId
13.532105562971447,2.6475652758181853,3.3579991000542373,0.9314297641665691,0.25461802275184464,1.5156963594561683,0.4469208211143695,0.4311774461028192,0.8396624472573839,100
11.388421907276749,2.273412495315845,5.134980563138059,1.2347878283885354,0.39000642473640923,2.3324215248813225,0.45716903344021986,0.31584362139917693,0.7385057471264368,1000
8.53561686670176,5.208628527763262,3.0193179798807264,2.8257862610050855,0.44820056005115433,2.498374030264442,0.3392857142857143,0.32786885245901637,0.5079365079365079,1002
14.30174440236445,2.311396495732561,10.849140161178083,0.6761280188550909,0.967750845777421,1.5407730101039254,0.4978967152958024,0.3300653594771242,0.8370651050637272,100263
9.417361320310237,8.653659449425703,6.051868410227543,1.7535416415369975,0.05476190476190476,4.2671163124800895,0.4174757281553398,0.38095238095238093,0.7741935483870968,1003
15.393020572028819,3.0235169926677186,5.45559221282018,1.2238877528231176,0.7911897019640511,2.5983748319278677,0.4246399543704549,0.37902912621359225,0.7428425357873211,1005
13.739336201046864,2.1187162340015897,7.990750256397625,0.7084300746908263,1.9758741900409635,2.2247814410026536,0.4672108338744087,0.10126582278481013,0.6965955854844744,1006
13.925379905801504,7.1182618951625445,3.2471327812119584,1.4924393191921201,0.07300468082249281,2.855211037493111,0.45603864734299515,0.3302752293577982,0.8573692551505546,1008
13.239716892555498,8.223839914866035,3.207596673004247,1.072739178654352,0.06598806400908856,3.4149382614857138,0.43544400076060086,0.37943519188993485,0.8891441700172314,101
13.239716892555498,8.223839914866035,3.207596673004247,1.072739178654352,0.06598806400908856,3.4149382614857138,0.43544400076060086,0.37943519188993485,0.8891441700172314,1654
12.732475842284547,8.546448775016836,3.7334730162298695,2.7616628640258516,0.11284586080067185,4.38660570459004,0.34023668639053256,0.3048128342245989,0.6831683168316832,1010
11.995994859253358,2.977594689785187,11.655142793528846,0.8179965859761302,2.112663594365701,2.353030915393552,0.5346463742166517,0.12,0.557190635451505,101106
12.966778126890175,1.6881280725980115,6.719628233627926,0.998800342223974,0.7095197692724281,1.2444455424103869,0.44274120829576197,0.3614374568071873,0.807752545027408,101107
18.147958240155944,10.04032821149499,4.798803609977036,2.159921186360219,0.177994797349688,2.484035957332474,0.46925025912702983,0.3694962316541055,0.8705164992826399,101108
13.595592573141644,6.1983355937769495,3.706466120202062,1.4603084711570997,0.2959964002307297,2.5106880690060547,0.41218997891354553,0.32883043014575186,0.7898850574712644,101109
12.626647704166853,1.515007895120097,4.840020204279513,0.756120007126413,0.4158202419380085,1.5984519467105893,0.4175283111767602,0.382196419932269,0.7909502262443439,101110
17.63492095544781,1.4116061186939266,8.118679735751146,0.9129124006924302,1.0093071495879917,1.7981322921748288,0.43501805054151627,0.34063839923773226,0.77179236043095,101111
14.505344760845901,1.6334427790307429,7.543839716305997,0.8629857211135594,1.0386179634657156,1.540902389412023,0.44042073628850487,0.3876570583887657,0.8223684210526315,101112
16.363047133897084,1.1075862441922621,9.094049218313774,0.5833502337962607,0.7495349277938693,2.976117571243316,0.5093945720250522,0.5,0.7860169491525424,101113
17.027265574983403,8.460240185248116,3.313824815828163,1.1006384236431896,0.256794611388275,3.047089625938875,0.4445457862094126,0.3574029126213592,0.8218161050828098,101114
15.661883995299787,1.6697215407243313,10.704786104080735,0.42572929040586077,2.4010522054082317,2.2236335297226364,0.5562971561230412,0.1111111111111111,0.689727463312369,101115
15.447336539293643,2.0554909930010363,9.288498938070312,0.8781647037721865,0.8371115634214376,3.017260763823039,0.4576271186440678,0.23076923076923078,0.7456140350877193,101118
17.085599870937298,2.2015610223137667,3.8163893299496148,1.3789305051220446,0.5081788917421254,2.8920568157199904,0.43050373134328357,0.3682219419924338,0.741304347826087,101119
9.511938522524348,1.8228873152440022,4.518785458818163,0.8109487229353852,0.46077537239964317,1.7355957143553813,0.41188251001335113,0.3045186640471513,0.6736526946107785,101120
13.118640251252682,1.2728755130783789,6.571922600272708,0.7802963654789838,0.25669393181320727,2.1914402242659805,0.48254504504504503,0.3,0.8148788927335641,101121
18.52887348239642,2.092471915620055,5.769745908875009,1.0864165632493983,0.9429495957543778,2.160920101441953,0.4343065693430657,0.3804841149773071,0.8478851377570819,101122
17.854029182521806,1.7878393742167968,4.561448788119673,0.9759206135296563,0.565211876918148,2.2677979437520155,0.4169522091974752,0.3605697151424288,0.8178217821782178,101123
16.268636771569717,1.4271517112392926,7.435525361424295,0.7098573201340884,0.5016984295262139,2.5327297732407543,0.48966087675765096,0.19090909090909092,0.726215644820296,101124
17.073743670607108,4.861748444916134,3.7628446887716582,1.4553807412118376,0.1121910640947202,2.4455933978271154,0.4229908793667183,0.3596452328159645,0.7958732498157701,101126
